,filename,width,height,class,xmin,ymin,xmax,ymax
67,lawson_35.59622_139.736288_120.png,640,640,lawson,352,169,639,317
68,family mart_35.5629306_139.6277255_180.png,640,640,family_mart,513,231,571,288
69,family mart_35.5629306_139.6277255_180.png,640,640,family_mart,574,255,637,296
70,family mart_35.5629306_139.6277255_180.png,640,640,family_mart,520,254,568,272
71,family mart_35.572199600000005_139.59664909999998_0.png,640,640,family_mart,114,286,139,326
72,family mart_35.572199600000005_139.59664909999998_0.png,640,640,family_mart,232,315,384,329
73,lawson_35.691196_140.022835_0.png,640,640,lawson,273,246,638,308
74,lawson_35.691196_140.022835_0.png,640,640,lawson,146,179,189,234
75,7-eleven_35.6020506_139.5415104_240.png,640,640,7_eleven,142,296,212,326
76,7-eleven_35.6020506_139.5415104_240.png,640,640,7_eleven,484,239,508,290
77,family mart_35.6091834_139.7042067_60.png,640,640,family_mart,1,196,223,299
78,family mart_35.6091834_139.7042067_60.png,640,640,family_mart,225,222,254,270
79,family mart_35.6029119_139.6650629_240.png,640,640,family_mart,371,282,639,327
80,family mart_35.644236299999996_139.66851830000002_60.png,640,640,family_mart,1,60,376,311
81,family mart_35.647509299999996_139.6691539_0.png,640,640,family_mart,259,175,637,326
82,lawson_35.6699951_139.8720707_60.png,640,640,lawson,411,274,637,319
83,family mart_35.6259778_139.7131106_120.png,640,640,family_mart,1,208,156,297
84,family mart_35.6259778_139.7131106_120.png,640,640,family_mart,156,238,200,302
85,lawson_35.7288337_139.5514729_300.png,640,640,lawson,303,148,639,297
86,lawson_35.7288337_139.5514729_300.png,640,640,lawson,283,143,314,193
87,lawson_35.7270169_139.784451_240.png,640,640,lawson,1,233,139,319
88,lawson_35.550249_139.720785_60.png,640,640,lawson,345,219,621,323
89,7-eleven_35.5971326_139.6682232_180.png,640,640,7_eleven,235,267,442,309
90,7-eleven_35.5971326_139.6682232_180.png,640,640,7_eleven,204,222,228,265
91,lawson_35.689017_139.812711_300.png,640,640,lawson,321,119,639,296
92,lawson_35.5993353_139.6131402_180.png,640,640,lawson,242,287,308,309
93,lawson_35.7354175_139.628715_180.png,640,640,lawson,160,303,282,330
94,lawson_35.7354175_139.628715_180.png,640,640,lawson,1,266,49,321
95,lawson_35.7050092_139.5615432_300.png,640,640,lawson,266,296,325,324
96,family mart_35.6525479_139.6377784_300.png,640,640,family_mart,2,252,337,317
97,family mart_35.6525479_139.6377784_300.png,640,640,family_mart,146,275,249,310
98,family mart_35.6525479_139.6377784_300.png,640,640,family_mart,323,132,347,188
99,family mart_35.6791466_139.7868891_180.png,640,640,family_mart,244,204,285,260
100,family mart_35.646634999999996_139.6712868_60.png,640,640,family_mart,1,165,258,315
101,family mart_35.57545770000001_139.55683390000002_60.png,640,640,family_mart,23,277,103,314
102,lawson_35.55375_139.713002_0.png,640,640,lawson,1,209,344,332
103,family mart_35.5478396_139.5908498_120.png,640,640,family_mart,390,277,639,323
104,lawson_35.638349_139.609923_240.png,640,640,lawson,325,200,639,323
105,lawson_35.638349_139.609923_240.png,640,640,lawson,405,312,435,348
106,lawson_35.7161838_139.7812552_60.png,640,640,lawson,143,272,410,317
107,lawson_35.7161838_139.7812552_60.png,640,640,lawson,265,301,292,391
108,lawson_35.7161838_139.7812552_60.png,640,640,lawson,131,231,154,263
109,family mart_35.5126795_139.4221129_240.png,640,640,family_mart,118,173,165,247
110,family mart_35.5126795_139.4221129_240.png,640,640,family_mart,89,277,473,314
111,family mart_35.5126795_139.4221129_240.png,640,640,family_mart,330,288,399,311
112,7-eleven_35.603357_139.712971_240.png,640,640,7_eleven,200,279,317,322
113,7-eleven_35.603357_139.712971_240.png,640,640,7_eleven,187,234,211,263
114,7-eleven_35.6096632_139.496084_180.png,640,640,7_eleven,193,55,639,291
115,family mart_35.521351700000004_139.63039640000002_300.png,640,640,family_mart,2,177,240,318
116,family mart_35.521351700000004_139.63039640000002_300.png,640,640,family_mart,160,271,210,306
117,lawson_35.693105_139.898225_240.png,640,640,lawson,1,133,188,286
118,lawson_35.693105_139.898225_240.png,640,640,lawson,268,222,291,273
119,7-eleven_35.6424015_139.6688566_180.png,640,640,7_eleven,264,232,524,305
120,7-eleven_35.6424015_139.6688566_180.png,640,640,7_eleven,183,316,206,387
121,lawson_35.577156_139.532492_240.png,640,640,lawson,1,243,155,312
122,lawson_35.522405_139.688121_240.png,640,640,lawson,355,245,639,314
123,lawson_35.61375_139.724635_240.png,640,640,lawson,1,227,285,315
124,lawson_35.61375_139.724635_240.png,640,640,lawson,240,205,258,234
125,lawson_35.514193_139.6207381_60.png,640,640,lawson,35,221,78,257
126,family mart_35.56800339999999_139.6000113_240.png,640,640,family_mart,178,302,361,323
127,family mart_35.56800339999999_139.6000113_240.png,640,640,family_mart,575,181,639,262
128,family mart_35.56800339999999_139.6000113_240.png,640,640,family_mart,574,343,605,383
129,7-eleven_35.6609709_139.6727521_60.png,640,640,7_eleven,171,248,639,330
130,lawson_35.696086_139.992035_240.png,640,640,lawson,417,275,639,322
131,family mart_35.52972020000001_139.67577519999998_60.png,640,640,family_mart,1,260,185,311
132,family mart_35.52972020000001_139.67577519999998_60.png,640,640,family_mart,92,281,151,304
133,family mart_35.52972020000001_139.67577519999998_60.png,640,640,family_mart,81,323,98,372
134,family mart_35.5243781_139.6706824_180.png,640,640,family_mart,357,268,519,323
135,family mart_35.5243781_139.6706824_180.png,640,640,family_mart,368,305,401,319
136,7-eleven_35.6096632_139.496084_120.png,640,640,7_eleven,406,70,639,294
137,lawson_35.6721022_139.767909_180.png,640,640,lawson,325,260,599,321
138,lawson_35.6721022_139.767909_180.png,640,640,lawson,610,222,634,258
139,lawson_35.561007_139.65069_120.png,640,640,lawson,230,249,640,313
140,lawson_35.519197_139.705924_0.png,640,640,lawson,230,302,442,325
141,family mart_35.474854799999996_139.5937731_0.png,640,640,family_mart,554,302,637,325
142,family mart_35.683251500000004_139.62570480000002_300.png,640,640,family_mart,2,179,399,329
143,lawson_35.683775_139.781399_240.png,640,640,lawson,1,260,310,302
144,lawson_35.683775_139.781399_240.png,640,640,lawson,276,302,292,386
145,lawson_35.683775_139.781399_240.png,640,640,lawson,1,296,51,370
146,lawson_35.519197_139.705924_300.png,640,640,lawson,447,280,638,327
147,family mart_35.5236264_139.7129548_60.png,640,640,family_mart,2,225,205,303
148,family mart_35.629286_139.7126956_240.png,640,640,family_mart,16,262,473,307
149,family mart_35.629286_139.7126956_240.png,640,640,family_mart,14,1,85,109
150,7-eleven_35.681749_139.7717356_120.png,640,640,7_eleven,137,258,425,297
151,family mart_35.693057_139.702425_180.png,640,640,family_mart,6,108,243,283
152,family mart_35.693057_139.702425_180.png,640,640,family_mart,97,188,221,271
153,family mart_35.576316999999996_139.73208219999998_0.png,640,640,family_mart,1,223,91,302
154,family mart_35.576316999999996_139.73208219999998_0.png,640,640,family_mart,187,269,221,308
155,lawson_35.758799_139.708129_60.png,640,640,lawson,392,288,616,324
156,lawson_35.6973556_139.8764289_300.png,640,640,lawson,114,296,152,346
157,lawson_35.6973556_139.8764289_300.png,640,640,lawson,206,314,328,333
158,lawson_35.6973556_139.8764289_300.png,640,640,lawson,467,308,523,331
159,family mart_35.5805229_139.7283637_0.png,640,640,family_mart,2,238,259,318
160,family mart_35.5805229_139.7283637_0.png,640,640,family_mart,170,153,192,191
161,lawson_35.606241_139.666534_60.png,640,640,lawson,254,255,469,322
162,7-eleven_35.6656986_139.6573421_300.png,640,640,7_eleven,121,175,638,315
163,7-eleven_35.6656986_139.6573421_300.png,640,640,7_eleven,1,282,58,341
164,7-eleven_35.6656986_139.6573421_300.png,640,640,7_eleven,490,333,519,372
165,7-eleven_35.6656986_139.6573421_300.png,640,640,7_eleven,558,334,596,370
166,lawson_35.6470683_139.7471891_120.png,640,640,lawson,1,221,289,307
167,lawson_35.799753_139.913654_0.png,640,640,lawson,390,243,637,305
168,7-eleven_35.6783061_139.6926159_300.png,640,640,7_eleven,181,216,523,304
169,7-eleven_35.6783061_139.6926159_300.png,640,640,7_eleven,202,346,221,381
170,family mart_35.536285799999995_139.56145980000002_60.png,640,640,family_mart,351,288,447,315
171,lawson_35.690578_139.898565_180.png,640,640,lawson,389,269,625,327
172,lawson_35.690578_139.898565_180.png,640,640,lawson,458,150,491,181
173,family mart_35.582997999999996_139.7200571_60.png,640,640,family_mart,1,284,232,325
174,family mart_35.582997999999996_139.7200571_60.png,640,640,family_mart,141,302,187,317
175,family mart_35.65367579999999_139.54615259999997_120.png,640,640,family_mart,381,82,637,290
176,family mart_35.65367579999999_139.54615259999997_120.png,640,640,family_mart,333,65,406,151
177,family mart_35.65367579999999_139.54615259999997_120.png,640,640,family_mart,364,174,390,224
178,family mart_35.609086600000005_139.6927986_180.png,640,640,family_mart,128,262,268,302
179,lawson_35.5643548_139.6998732_180.png,640,640,lawson,82,253,254,319
180,lawson_35.5866588_139.6986618_0.png,640,640,lawson,488,300,639,326
181,lawson_35.726654_139.746671_120.png,640,640,lawson,487,279,582,321
182,lawson_35.758799_139.708129_120.png,640,640,lawson,180,284,314,328
183,lawson_35.7226595_139.5136698_240.png,640,640,lawson,1,268,242,321
184,family mart_35.568149_139.73746540000002_60.png,640,640,family_mart,183,264,237,307
185,family mart_35.6822317_139.57366059999998_60.png,640,640,family_mart,1,152,361,313
186,family mart_35.6961398_139.7513475_120.png,640,640,family_mart,140,276,307,322
187,family mart_35.6961398_139.7513475_120.png,640,640,family_mart,314,278,330,304
188,family mart_35.6115819_140.1197736_0.png,640,640,family_mart,302,281,397,321
189,lawson_35.715023_139.683398_180.png,640,640,lawson,304,38,637,307
190,family mart_35.56090220000001_139.5940929_60.png,640,640,family_mart,1,253,51,298
191,family mart_35.6525825_139.6361886_60.png,640,640,family_mart,1,208,284,298
192,family mart_35.6525825_139.6361886_60.png,640,640,family_mart,30,228,185,283
193,family mart_35.6525825_139.6361886_60.png,640,640,family_mart,105,322,128,422
194,family mart_35.6525825_139.6361886_60.png,640,640,family_mart,299,2,340,144
195,lawson_35.702426_139.763371_180.png,640,640,lawson,16,259,261,314
196,lawson_35.6788639_139.7103134_0.png,640,640,lawson,1,230,380,322
197,lawson_35.6788639_139.7103134_0.png,640,640,lawson,408,121,443,176
198,lawson_35.5367812_140.1195572_300.png,640,640,lawson,218,279,478,315
199,lawson_35.60308_139.709747_120.png,640,640,lawson,361,195,639,313
200,family mart_35.644236299999996_139.66851830000002_240.png,640,640,family_mart,531,226,585,278
201,family mart_35.624742_139.6965084_0.png,640,640,family_mart,447,258,639,312
202,family mart_35.6714196_139.904104_60.png,640,640,family_mart,1,237,475,307
203,family mart_35.6714196_139.904104_60.png,640,640,family_mart,23,246,141,284
204,family mart_35.6714196_139.904104_60.png,640,640,family_mart,76,319,101,407
205,lawson_35.614946_139.522286_240.png,640,640,lawson,1,203,466,313
206,7-eleven_35.65584940000001_139.7007_120.png,640,640,7_eleven,1,224,228,329
207,family mart_35.6090173_139.66282890000002_240.png,640,640,family_mart,1,50,314,271
208,family mart_35.6090173_139.66282890000002_240.png,640,640,family_mart,298,48,344,165
209,lawson_35.7221201_139.6981625_0.png,640,640,lawson,18,283,373,322
210,family mart_35.575205600000004_139.710933_60.png,640,640,family_mart,1,276,85,312
211,family mart_35.575205600000004_139.710933_60.png,640,640,family_mart,195,246,215,274
212,7-eleven_35.6012091_139.7396172_300.png,640,640,7_eleven,1,100,162,247
213,lawson_35.6670706_139.6018398_60.png,640,640,lawson,445,288,640,325
214,lawson_35.7050092_139.5615432_240.png,640,640,lawson,497,271,638,319
215,lawson_35.7104546_139.8592428_300.png,640,640,lawson,69,235,106,290
216,lawson_35.7104546_139.8592428_300.png,640,640,lawson,103,269,485,322
217,family mart_35.5377206_139.7505623_180.png,640,640,family_mart,380,245,469,314
218,lawson_35.697238_139.981234_60.png,640,640,lawson,132,283,345,322
219,lawson_35.697238_139.981234_60.png,640,640,lawson,362,324,382,353
220,lawson_35.730491_139.521661_0.png,640,640,lawson,52,288,276,315
221,family mart_35.6761792_139.6771328_180.png,640,640,family_mart,221,66,638,312
222,family mart_35.6761792_139.6771328_180.png,640,640,family_mart,199,282,223,307
223,family mart_35.6761792_139.6771328_180.png,640,640,family_mart,354,183,471,255
224,7-eleven_35.6783061_139.6926159_240.png,640,640,7_eleven,395,152,639,296
225,7-eleven_35.6783061_139.6926159_240.png,640,640,7_eleven,416,338,438,374
226,lawson_35.722949_139.654883_0.png,640,640,lawson,193,290,365,312
227,lawson_35.722949_139.654883_0.png,640,640,lawson,316,314,333,374
228,7-eleven_35.5699778_139.5533055_120.png,640,640,7_eleven,495,193,639,262
229,7-eleven_35.5699778_139.5533055_120.png,640,640,7_eleven,590,272,640,332
230,7-eleven_35.5699778_139.5533055_120.png,640,640,7_eleven,599,45,639,126
231,lawson_35.722563_139.77776_240.png,640,640,lawson,354,153,639,300
232,lawson_35.722563_139.77776_240.png,640,640,lawson,330,247,357,277
233,lawson_35.578615_139.645917_0.png,640,640,lawson,556,255,638,301
234,family mart_35.5126795_139.4221129_180.png,640,640,family_mart,349,229,639,321
235,family mart_35.5126795_139.4221129_180.png,640,640,family_mart,352,221,382,269
236,family mart_35.6122429_139.6390759_180.png,640,640,family_mart,1,239,190,302
237,lawson_35.77194_139.645956_300.png,640,640,lawson,120,252,152,297
238,lawson_35.77194_139.645956_300.png,640,640,lawson,145,281,408,311
239,lawson_35.545351_139.648043_180.png,640,640,lawson,480,75,635,244
240,lawson_35.545351_139.648043_180.png,640,640,lawson,487,324,539,374
241,7-eleven_35.6540323_139.7958112_120.png,640,640,7_eleven,1,266,249,324
242,lawson_35.7529527_139.5474596_180.png,640,640,lawson,339,236,640,293
243,family mart_35.6110342_139.71142319999998_60.png,640,640,family_mart,348,191,637,307
244,family mart_35.703112899999994_139.6483043_0.png,640,640,family_mart,212,242,332,306
245,family mart_35.703112899999994_139.6483043_0.png,640,640,family_mart,254,349,278,392
246,family mart_35.703112899999994_139.6483043_0.png,640,640,family_mart,285,278,318,306
247,lawson_35.735583_139.79698_180.png,640,640,lawson,460,269,639,321
248,family mart_35.5371152_139.6742102_180.png,640,640,family_mart,435,279,639,324
249,family mart_35.5371152_139.6742102_180.png,640,640,family_mart,412,286,429,312
250,lawson_35.7457059_139.7203224_60.png,640,640,lawson,54,266,320,316
251,lawson_35.6520817_139.5427745_240.png,640,640,lawson,157,269,236,310
252,family mart_35.5236264_139.7129548_180.png,640,640,family_mart,177,269,202,336
253,lawson_35.730491_139.521661_300.png,640,640,lawson,334,291,508,329
254,lawson_35.730491_139.521661_300.png,640,640,lawson,259,266,277,291
255,lawson_35.5146285_139.62415_60.png,640,640,lawson,1,1,65,49
256,lawson_35.56544_139.68811_60.png,640,640,lawson,439,81,638,283
257,lawson_35.700961_139.7058435_120.png,640,640,lawson,370,298,481,329
258,family mart_35.6942924_139.526777_180.png,640,640,family_mart,130,272,322,315
259,family mart_35.6942924_139.526777_180.png,640,640,family_mart,207,288,256,305
260,family mart_35.583904499999996_139.63079630000001_60.png,640,640,family_mart,192,184,463,298
261,family mart_35.583904499999996_139.63079630000001_60.png,640,640,family_mart,189,203,225,257
262,family mart_35.583904499999996_139.63079630000001_60.png,640,640,family_mart,155,354,186,391
263,family mart_35.583904499999996_139.63079630000001_60.png,640,640,family_mart,221,112,262,172
264,7-eleven_35.665955_139.692069_120.png,640,640,7_eleven,457,216,634,331
265,7-eleven_35.665955_139.692069_120.png,640,640,7_eleven,442,244,468,276
266,family mart_35.4765833_140.0408618_120.png,640,640,family_mart,176,273,262,313
267,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,220,205,639,295
268,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,170,229,222,296
269,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,237,253,314,284
270,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,272,314,289,384
271,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,179,259,219,294
272,lawson_35.6578786_139.7274346_120.png,640,640,lawson,91,215,513,308
273,lawson_35.6578786_139.7274346_120.png,640,640,lawson,447,14,502,115
274,family mart_35.6658671_139.63957380000002_0.png,640,640,family_mart,2,171,399,300
275,family mart_35.6658671_139.63957380000002_0.png,640,640,family_mart,260,246,364,290
276,family mart_35.6658671_139.63957380000002_0.png,640,640,family_mart,399,54,430,193
277,7-eleven_35.6862251_139.9229806_300.png,640,640,7_eleven,42,269,340,319
278,7-eleven_35.6862251_139.9229806_300.png,640,640,7_eleven,54,217,92,252
279,7-eleven_35.588264_139.574003_240.png,640,640,7_eleven,197,275,442,306
280,7-eleven_35.5971326_139.6682232_240.png,640,640,7_eleven,1,231,231,321
281,lawson_35.63620110000001_139.6945338_120.png,640,640,lawson,332,292,553,326
282,family mart_35.587944799999995_139.7091855_240.png,640,640,family_mart,238,324,263,357
283,lawson_35.61375_139.724635_180.png,640,640,lawson,72,267,531,319
284,lawson_35.61375_139.724635_180.png,640,640,lawson,446,179,471,221
285,family mart_35.6164266_139.62360869999998_120.png,640,640,family_mart,218,303,242,329
286,family mart_35.6069933_139.6227254_240.png,640,640,family_mart,1,232,240,294
287,family mart_35.6069933_139.6227254_240.png,640,640,family_mart,47,254,146,284
288,lawson_35.60549_139.66152_0.png,640,640,lawson,1,241,258,321
289,lawson_35.7073028_139.6609576_120.png,640,640,lawson,508,295,534,321
290,family mart_35.566553799999994_139.74275169999999_120.png,640,640,family_mart,276,258,433,326
291,family mart_35.566553799999994_139.74275169999999_120.png,640,640,family_mart,444,262,463,290
292,lawson_35.77194_139.645956_240.png,640,640,lawson,379,234,638,315
293,lawson_35.77194_139.645956_240.png,640,640,lawson,358,281,378,306
294,family mart_35.52693729999999_139.7403746_240.png,640,640,family_mart,449,249,619,309
295,lawson_35.724329_139.624256_120.png,640,640,lawson,294,258,450,309
296,lawson_35.724329_139.624256_120.png,640,640,lawson,384,310,432,388
297,lawson_35.724329_139.624256_120.png,640,640,lawson,332,375,354,408
298,lawson_35.7623502_139.6736111_120.png,640,640,lawson,35,271,78,312
299,lawson_35.727928_139.787731_300.png,640,640,lawson,190,276,316,331
300,7-eleven_35.6492538_139.8011307_300.png,640,640,7_eleven,149,278,352,317
301,lawson_35.77194_139.645956_0.png,640,640,lawson,1,231,194,302
302,lawson_35.640727_139.694444_300.png,640,640,lawson,1,179,328,309
303,lawson_35.640727_139.694444_300.png,640,640,lawson,287,126,324,195
304,lawson_35.661515_139.665983_120.png,640,640,lawson,311,21,637,314
305,family mart_35.58912479999999_139.73109580000002_240.png,640,640,family_mart,341,319,362,371
306,family mart_35.58912479999999_139.73109580000002_240.png,640,640,family_mart,416,240,639,315
307,lawson_35.695753_139.674358_60.png,640,640,lawson,354,302,516,324
308,lawson_35.695753_139.674358_60.png,640,640,lawson,509,208,570,318
309,family mart_35.4634813_139.617692_240.png,640,640,family_mart,204,192,246,255
310,lawson_35.5724522_139.7032602_0.png,640,640,lawson,101,247,375,307
311,lawson_35.5724522_139.7032602_0.png,640,640,lawson,389,152,416,208
312,lawson_35.6099548_139.7116093_180.png,640,640,lawson,370,210,639,316
313,family mart_35.6051455_139.5989729_240.png,640,640,family_mart,401,307,478,338
314,7-eleven_35.6407256_139.5984505_180.png,640,640,7_eleven,221,258,373,296
315,7-eleven_35.6407256_139.5984505_180.png,640,640,7_eleven,382,271,464,303
316,family mart_35.583248700000006_139.6731501_60.png,640,640,family_mart,1,259,168,329
317,family mart_35.583248700000006_139.6731501_60.png,640,640,family_mart,64,120,113,174
318,family mart_35.7061449_139.64765369999998_300.png,640,640,family_mart,1,174,223,315
319,family mart_35.7061449_139.64765369999998_300.png,640,640,family_mart,144,103,205,169
320,family mart_35.572199600000005_139.59664909999998_300.png,640,640,family_mart,447,298,638,327
321,family mart_35.572199600000005_139.59664909999998_300.png,640,640,family_mart,358,299,373,335
322,lawson_35.7222549_139.920082_300.png,640,640,lawson,1,258,211,320
323,lawson_35.7222549_139.920082_300.png,640,640,lawson,264,272,293,304
324,family mart_35.4634813_139.617692_120.png,640,640,family_mart,485,253,638,316
325,family mart_35.4634813_139.617692_120.png,640,640,family_mart,538,269,601,300
326,family mart_35.4634813_139.617692_120.png,640,640,family_mart,454,301,474,350
327,lawson_35.59994_139.719548_120.png,640,640,lawson,256,242,518,323
328,lawson_35.59994_139.719548_120.png,640,640,lawson,322,279,371,309
329,lawson_35.645274_139.754529_240.png,640,640,lawson,193,274,305,315
330,lawson_35.645274_139.754529_240.png,640,640,lawson,142,336,171,385
331,lawson_35.72365300000001_139.491313_180.png,640,640,lawson,387,154,440,207
332,family mart_35.56800339999999_139.6000113_0.png,640,640,family_mart,1,192,54,279
333,7-eleven_35.61131_139.647838_180.png,640,640,7_eleven,1,253,197,310
334,7-eleven_35.619269_139.6748445_60.png,640,640,7_eleven,224,231,631,295
335,family mart_35.646286200000006_139.7086875_120.png,640,640,family_mart,149,211,178,255
336,family mart_35.646286200000006_139.7086875_120.png,640,640,family_mart,164,252,551,321
337,family mart_35.646286200000006_139.7086875_120.png,640,640,family_mart,562,351,597,406
338,lawson_35.6173653_139.7066423_0.png,640,640,lawson,184,265,388,325
339,7-eleven_35.5675516_139.7337651_300.png,640,640,7_eleven,345,348,382,416
340,7-eleven_35.5675516_139.7337651_300.png,640,640,7_eleven,421,223,638,302
341,lawson_35.535857_139.632714_180.png,640,640,lawson,352,265,638,310
342,lawson_35.6046152_139.6796839_300.png,640,640,lawson,214,234,437,314
343,lawson_35.6046152_139.6796839_300.png,640,640,lawson,402,198,446,252
344,lawson_35.5367812_140.1195572_0.png,640,640,lawson,1,253,256,313
345,7-eleven_35.588264_139.574003_180.png,640,640,7_eleven,412,236,639,303
346,lawson_35.674533_139.871307_0.png,640,640,lawson,279,271,514,321
347,7-eleven_35.6285398_139.7382159_120.png,640,640,7_eleven,4,246,278,312
348,7-eleven_35.6285398_139.7382159_120.png,640,640,7_eleven,99,369,156,446
349,7-eleven_35.6285398_139.7382159_120.png,640,640,7_eleven,228,267,258,313
350,family mart_35.5629306_139.6277255_0.png,640,640,family_mart,1,269,79,312
351,lawson_35.73408879999999_139.7116838_0.png,640,640,lawson,370,265,638,319
352,lawson_35.73408879999999_139.7116838_0.png,640,640,lawson,442,226,471,262
353,lawson_35.5504294_139.7142899_240.png,640,640,lawson,213,252,409,320
354,family mart_35.5793743_139.6445319_120.png,640,640,family_mart,156,254,272,324
355,family mart_35.6627646_139.7829019_120.png,640,640,family_mart,361,288,502,319
